,UMAP1,UMAP2,cluster,cell_id,selected_cluster
120,-1.014572,5.498298,7,326,0
121,-0.86463416,6.47089,41,327,0
122,2.8581026,4.2164564,25,328,0
123,3.3983235,1.5221808,22,330,0
124,3.2122695,1.8734056,4,332,0
125,-1.4037381,5.5283985,44,333,0
126,-0.19697466,3.285073,17,334,0
127,-0.71258545,5.3863664,7,335,0
128,1.6056882,1.7173902,38,336,0
129,-1.6436926,5.6575418,48,337,0
130,1.5430589,4.3444366,31,338,0
131,0.2467895,3.8747907,39,339,0
132,-1.1434281,5.6698627,7,340,0
133,-1.4910232,5.7234197,48,341,0
134,-0.76201737,5.8387117,7,342,0
135,-1.4248337,6.4453344,23,344,0
136,5.6370807,1.6454886,13,346,0
137,8.075751,3.7092052,40,347,40
138,-1.1027565,3.2437165,29,349,0
139,0.22310764,3.5967228,39,350,0
140,-0.09072074,6.3309712,28,352,0
141,0.627078,2.5627127,46,355,0
142,-0.96774876,6.0243273,41,356,0
143,2.4769933,3.577684,49,357,0
144,-0.28268823,5.3474207,14,359,0
145,-1.3925742,6.1016517,48,361,0
146,-0.068641484,5.3266883,14,363,0
147,-1.1088371,4.970728,44,364,0
148,-1.0594238,4.063157,34,368,0
149,0.9446193,5.1800094,24,370,0
150,-0.68788755,6.6068935,41,373,0
151,0.8181506,4.4131866,12,374,0
152,-1.3133497,5.18268,44,376,44
153,0.66406626,2.4289815,46,377,0
154,-1.5021541,5.7198243,48,380,0
155,2.2957518,2.231854,9,381,0
156,-1.1296088,6.1486545,41,383,0
157,-1.8383144,5.5562525,48,386,0
158,3.6828563,2.2522092,4,387,0
159,-1.156097,5.4269757,44,388,0
160,-1.5915428,6.230831,48,389,0
161,-1.5221883,5.8719068,48,390,0
162,0.20754541,5.3477592,14,392,14
163,-1.290836,5.5568724,44,396,0
164,-1.3136901,6.482292,41,399,0
165,4.7514534,2.9729362,10,400,0
166,4.1541123,3.099583,43,401,0
167,-1.4545944,6.4544854,23,402,0
168,4.7208157,2.9771726,10,403,0
169,-0.53239304,5.8684235,7,405,0
170,-0.23719081,6.22401,28,407,0
171,4.4417477,3.1519256,10,413,0
172,0.09726788,3.69715,39,415,0
173,3.5672836,3.7457922,27,434,0
174,0.49737677,3.8116806,39,435,0
175,1.9649013,3.1241984,49,440,0
176,0.4213689,4.027447,39,441,0
177,0.78458416,2.322212,46,442,46
178,3.7529514,3.4140403,27,444,0
179,1.2106886,2.1685023,46,445,0
180,1.4635236,1.9075955,38,446,0
181,2.647835,3.5991743,15,447,0
182,0.6923465,5.0042505,24,448,0
183,-0.10075663,2.2674928,45,449,0
184,2.760316,3.0306582,15,450,0
185,-0.17009342,2.2715893,45,451,0
186,0.21023016,4.6395116,12,452,0
187,-0.032233734,4.421698,3,453,0
188,0.76373696,2.753587,16,454,0
189,-0.21365622,4.048402,39,455,0
190,0.8529272,3.8326204,8,456,0
191,1.4037758,1.642821,38,458,0
192,1.5321038,1.7049752,38,459,0
193,0.7744433,4.0033455,8,460,0
194,0.6951045,2.6143157,46,461,0
195,1.3772161,2.1741593,38,462,0
196,-0.30367142,3.7966356,6,463,0
197,0.50386024,2.281077,46,464,0
198,4.752428,3.4376106,10,465,0
199,-0.6672212,4.281008,3,466,0
200,0.808711,4.0930233,8,468,0
201,-0.44499305,2.9232974,36,469,0
202,-0.60338795,3.5745485,6,471,6
203,0.6224351,2.9227977,16,472,0
204,-0.038162854,3.3491204,17,473,0
205,-1.1850964,3.3802004,29,474,0
206,0.5804241,2.2884195,46,475,0
207,-1.4046931,3.6644816,34,476,0
208,4.548926,2.5652862,11,479,0
209,-0.644499,5.4946356,7,480,0
210,-1.1172351,3.031391,29,481,0
211,0.8380399,4.763888,12,482,0
212,2.03869,3.087648,49,483,0
213,0.7425508,3.6794038,8,485,0
214,-0.43175375,4.947728,3,486,0
215,0.9591903,3.8578017,8,487,0
216,0.25986722,4.3247576,12,488,0
217,1.0537882,3.3308098,16,489,0
218,2.0057669,3.177713,49,490,0
219,1.0717828,3.6367393,8,491,0
220,0.7752502,1.9622185,26,492,0
221,0.34712335,3.0748043,17,493,0
222,-0.064447455,3.4312468,39,494,0
223,1.1097889,4.415559,8,496,0
224,-0.5834251,5.0136657,3,498,0
225,2.1506448,2.8170583,9,499,0
226,-0.9577028,5.0609107,7,503,0
227,0.9927356,3.2548566,16,504,0
228,1.3800304,2.9896808,19,505,0
229,0.22383203,1.3323177,26,507,0
230,4.187573,1.2775848,35,508,0
231,3.7362788,3.6010342,27,509,0
232,0.6918198,4.2253222,12,510,0
233,-1.1312152,2.8970048,29,514,0
234,0.40844345,3.9796097,39,515,0
235,1.3593494,3.5716138,8,516,0
236,-1.0463825,3.294089,29,517,0
237,1.181797,3.5927627,8,518,0
238,-0.9543978,2.7056315,36,519,0
239,1.3113588,3.0562527,16,520,0
240,0.08246895,3.7085114,39,521,0
241,2.0147212,3.1326509,49,522,0
242,3.8408196,1.7666091,22,523,0
243,4.1167297,3.253338,27,524,0
244,-0.25769892,2.4188662,45,525,0
245,0.74420077,4.1689754,12,526,0
246,1.7353743,2.8628976,19,527,0
247,0.10190006,5.1003923,14,528,0
248,0.64192104,3.0937247,16,529,0
249,3.0708928,4.267321,25,530,0
250,6.596467,3.4792993,47,531,0
251,-0.6240728,3.8416028,6,532,0
252,4.2076926,3.5249581,27,533,0
253,-0.4238914,2.9247608,36,534,0
254,1.3751156,2.5579524,19,535,0
255,-0.38556206,3.6320715,6,537,0
256,0.38287368,5.7226405,14,538,0
257,-0.21552683,3.2738419,17,539,0
258,-0.08692968,3.9636552,39,540,0
259,0.6029188,1.9008967,26,541,0
260,0.91177225,3.22538,16,542,16
261,1.0689824,3.7791476,8,543,0
262,5.1265354,2.932873,10,544,0
263,2.4760287,3.524466,49,546,0
264,1.8401275,2.67864,19,547,0
265,0.23773682,3.3128045,17,549,0
266,1.7129042,2.873704,19,550,0
267,1.1311932,2.4498901,46,551,0
268,1.4035519,3.1164122,19,552,0
269,1.8991895,4.1237607,31,553,0
270,-1.2198156,5.235238,44,554,0
271,1.3635448,3.3777852,8,555,0
272,1.6024413,3.2800143,49,556,0
273,0.29751387,4.5696588,12,557,0
274,0.29310632,5.0450954,14,558,0
275,3.1960888,2.6890066,4,559,0
276,0.9591383,2.1989589,46,560,0
277,0.9257775,2.2332268,46,561,0
278,1.1067683,1.8340092,38,562,0
279,3.0485623,3.548319,15,563,0
280,-0.6365642,2.518174,36,564,0
281,0.95065504,1.6959367,26,566,0
282,1.795025,3.047919,49,567,0
283,1.4220989,4.2013073,8,569,0
284,2.5768583,4.2894487,25,570,0
285,0.12166308,4.4889708,12,571,0
286,0.31729475,5.6722107,14,573,0
287,1.4170667,3.0109787,19,574,0
288,0.42498463,4.0601983,39,575,0
289,0.69832444,5.541383,24,576,0
290,-0.041615825,5.63639,14,577,0
291,0.2377107,1.2697498,26,579,0
292,0.8712965,4.761465,24,580,0
293,2.1258001,2.8629973,9,581,0
294,-0.24483955,3.3346288,6,582,0
295,0.83046275,3.987664,8,583,0
296,-1.0451995,5.4373736,7,584,0
297,-0.21898891,3.5462005,6,585,0
298,5.219875,1.9343458,32,586,0
299,1.3673604,3.7746513,8,587,0
300,4.0832615,1.7469654,22,588,0
301,-0.3250289,3.9656134,6,589,0
302,0.40688708,4.1959367,12,590,0
303,0.50619787,2.9749315,16,591,0
304,-0.09280157,3.9069507,39,592,0
305,0.09219949,3.9394617,39,593,0
306,0.8533399,3.1176138,16,594,16
307,-0.70828795,3.973113,6,595,0
308,2.1978736,3.314561,49,596,0
309,2.9299073,3.7130036,25,597,0
310,0.13068098,4.2055225,12,599,0
311,-0.95591074,4.1554966,34,600,0
312,1.6768922,4.4941545,31,601,0
313,0.74052155,1.7654359,26,603,0
314,-0.6218087,2.2626648,36,604,0
315,1.1190355,4.156485,8,605,0
316,0.19698833,2.8399875,17,606,0
317,0.72349167,1.7012991,26,607,0
318,-0.46033984,3.2396429,6,608,0
319,0.8552521,1.894903,26,609,0
320,4.3260922,3.7057543,27,610,0
321,-0.24386597,2.8773086,17,612,0
322,3.3761868,3.1532295,15,613,0
323,4.00183,2.7496762,43,614,0
324,1.9602945,2.8626003,9,615,0
325,-1.1092082,3.046409,29,616,0
326,0.27628434,2.9565394,17,617,0
327,0.4255064,3.734832,39,619,0
328,0.4743534,3.2964592,16,620,0
329,0.23924409,5.3363876,14,621,0
330,-0.22821185,5.2833858,14,622,0
331,1.1621321,5.0885687,24,624,0
332,1.5809122,3.871731,8,625,0
333,0.94414634,1.8027363,26,626,0
334,0.50638425,4.109287,12,627,0
335,0.6911831,1.7262404,26,628,0
336,1.9844826,1.4973466,38,629,0
337,-0.768475,2.5825522,36,630,0
338,4.603458,3.4800975,10,631,0
339,0.3881584,5.366994,14,632,0
340,-0.877566,5.23923,7,633,0
341,-0.24195665,4.0624137,39,634,0
342,4.815859,3.1300035,10,635,0
343,-0.62586045,3.6078222,6,636,6
344,0.6474604,3.8665059,39,637,0
345,0.77084553,3.7351549,8,638,0
346,0.36383775,2.622061,17,639,0
347,-0.6886801,3.890871,6,641,0
348,7.5737348,3.6246011,40,643,0
349,1.0555891,4.6149054,24,645,0
350,0.21284176,2.727941,17,646,0
351,0.45044002,2.877733,17,647,0
352,0.36980447,4.6719036,12,648,0
353,0.26365328,3.3849485,39,649,0
354,1.6029334,2.4506063,19,650,0
355,0.6799606,2.5895932,46,651,0
356,4.319238,2.9985094,43,652,0
357,0.27012497,3.7651887,39,654,39
358,0.54557055,1.6911227,26,655,26
359,-0.47004998,3.1588042,36,656,0
360,4.7318716,3.0960894,10,657,0
361,-0.6902602,4.737584,3,658,0
362,-1.2161293,5.4311438,44,659,0
363,0.83608735,4.156521,12,661,0
364,2.4113293,2.6856048,9,662,0
365,1.0760398,3.6294537,8,663,0
366,0.6182609,4.4678335,12,665,0
367,4.400265,3.262454,27,666,0
368,-0.6116686,3.9724507,6,667,0
369,0.95888484,3.7066836,8,670,0
370,1.3359138,3.1674104,16,671,0
371,0.5272961,1.8064736,26,673,0
372,1.1702579,1.8562582,38,674,0
373,5.0114074,2.181073,32,675,0
374,3.0156765,1.8723273,42,676,0
375,1.0090308,3.026649,16,677,0
376,0.21635146,2.5467803,17,678,0
377,-0.540359,3.9045167,6,679,0
378,0.22314596,2.4440382,45,681,0
379,4.296684,3.3552158,27,689,0
380,4.801026,3.0882883,10,690,0
381,-0.31536803,4.4029865,3,691,0
382,0.5252995,2.3990898,46,693,0
383,4.7271624,3.604435,10,695,0
384,-0.48895591,4.080895,6,699,0
385,4.052507,3.5719323,27,726,27
386,-0.5802254,6.27507,28,802,0
387,4.8491225,3.0381885,10,827,10
388,-0.0058365343,3.6576688,39,843,0
389,3.6251915,1.6493464,22,844,0
390,0.54752797,4.3200135,12,845,0
391,-1.1118351,5.064628,44,846,0
392,-0.61281604,5.562509,7,847,0
393,1.2353867,1.7181306,38,848,0
394,2.4120152,3.8494658,25,849,0
395,3.4873996,1.6067245,22,850,0
396,3.150323,3.916164,25,851,0
397,2.7104301,2.706543,9,852,0
398,4.7080364,3.096812,10,853,0
399,-1.455519,6.625543,23,854,0
400,-0.3868348,5.053753,3,856,0
401,0.09981747,5.3822947,14,857,14
402,0.08866007,4.7037253,12,858,0
403,0.08933581,2.738246,17,859,0
404,-0.6692338,3.6119072,6,860,0
405,1.3514465,4.4460335,31,861,0
406,0.31329715,2.6617613,17,862,0
407,-0.65864825,6.2152324,28,863,0
408,-1.0356015,4.525938,34,864,0
409,0.28075665,2.131944,45,865,0
410,0.03883218,3.9025474,39,866,0
411,-0.44911715,4.999567,3,867,0
412,4.1347837,1.7893841,22,868,0
413,0.72582865,4.7011423,12,870,0
414,1.8273964,3.9874208,31,872,0
415,-1.0346422,5.8536506,7,873,0
416,3.6283615,1.9122064,22,874,0
417,2.1171174,1.8812124,42,875,0
418,-0.4651299,6.1001906,28,876,0
419,0.68394554,4.439538,12,877,0
420,0.21310133,3.9160573,39,878,0
421,-0.97367823,5.131365,7,879,0
422,-0.20112792,4.904923,3,881,0
423,3.2771735,2.3949006,4,882,0
424,-0.18318154,5.372066,14,883,0
425,-0.9890798,5.334521,7,884,0
426,0.5217156,3.596965,39,885,0
427,-0.0058350815,3.5964832,39,886,0
428,-0.13152765,3.5712245,39,887,0
429,2.3927507,2.258345,9,888,0
430,0.66231954,1.8284549,26,889,0
431,3.626888,2.412691,43,891,0
432,4.373054,2.33248,11,892,0
433,1.495649,2.5422337,19,893,0
434,-1.2645046,6.1166573,48,895,0
435,4.586359,1.5730126,50,896,0
436,2.0668325,2.3886704,9,897,0
437,0.5012967,3.044991,16,898,0
438,0.8409545,3.9019282,8,899,0
439,3.9676328,1.7869513,22,900,0
440,1.4816192,3.2083278,49,901,0
441,1.5376358,3.1984348,49,902,0
442,-1.3769383,6.2809706,48,903,0
443,-1.292906,6.0820937,48,904,0
444,0.65527374,4.205866,12,905,0
445,4.6945996,3.0718577,10,906,0
446,2.2821786,3.487853,49,907,0
447,2.8426707,2.3581648,4,908,0
448,-0.41525495,3.466955,6,910,0
449,3.912098,3.6051512,27,911,0
450,-0.42657506,5.7783856,7,912,0
451,-0.9316442,3.8784573,34,913,0
452,-0.5346932,4.136072,3,914,0
453,0.5357675,4.2561917,12,915,0
454,-0.28123605,4.6219025,3,916,0
455,0.093489386,5.3133125,14,917,14
456,1.2102318,3.5488737,8,918,0
457,1.1710633,3.7897263,8,919,0
458,0.62955403,5.2875504,14,921,0
459,-0.68965936,4.007135,6,922,0
460,3.2307763,1.6186442,22,923,0
461,4.45642,3.362733,27,924,0
462,-0.8555853,4.550735,3,925,0
463,0.77573055,2.5154197,46,926,0
464,1.9768882,3.972096,31,927,0
465,0.082405694,5.283358,14,928,0
466,2.9772224,3.8479307,25,929,0
467,1.7279757,4.0369816,31,930,0
468,-0.12064517,2.2512536,45,931,0
469,1.9151821,2.3400679,9,932,0
470,-1.2065382,5.4074917,44,933,0
471,-1.182294,5.4912953,44,934,0
472,0.4942576,2.4163947,46,935,0
473,2.8394253,2.0146039,42,936,0
474,-1.1547577,6.359052,41,937,0
475,-0.8850126,4.7571206,3,938,0
476,0.18923227,3.5950496,39,939,0
477,2.0785065,2.450461,9,941,0
478,0.22545494,2.2557256,45,942,0
479,0.92298734,1.7705182,26,943,0
480,0.5566512,3.4233959,16,944,0
481,-0.11489391,5.2307997,14,946,0
482,-0.38866058,4.3502526,3,947,0
483,1.05683,4.353386,8,948,0
484,2.2770262,4.2189054,31,949,0
485,3.1866245,2.6485476,4,950,0
486,-0.8448654,5.1283054,7,951,0
487,-0.84932214,5.1012235,7,952,0
488,0.91796875,4.915467,24,954,0
489,4.857543,1.2271603,50,955,0
490,7.268046,2.5095406,18,956,0
491,2.5591967,4.090934,25,957,0
492,-0.85706085,5.3079953,7,958,0
493,0.2713545,5.4441147,14,959,0
494,4.0100346,3.5507026,27,960,27
495,-1.1587998,5.5565767,7,961,0
496,-0.72954077,4.340195,3,963,0
497,-0.09571316,2.1568315,45,964,45
498,-1.0653573,5.99672,41,966,0
499,1.1267338,3.2283654,16,967,0
500,0.09887813,5.2833,14,968,0
501,0.6697069,4.089238,12,969,0
502,1.3293303,4.5464025,24,970,0
503,2.7175138,3.0536027,15,971,0
504,-0.49802557,5.309228,7,972,0
505,-0.17324635,3.136571,17,973,0
506,-0.8240915,5.1872373,7,974,0
507,-0.68002594,5.4053054,7,975,0
508,3.4647865,1.7655597,22,976,0
509,1.7263143,2.412364,19,977,0
510,-0.27423626,3.742093,6,979,0
511,0.16188233,5.5631227,14,980,0
512,2.882709,2.24846,4,981,0
513,0.7126502,4.559779,12,983,0
514,1.8712139,3.942373,31,984,0
515,1.9191443,4.647432,31,985,0
516,3.841797,3.3984225,27,986,0
517,0.23587194,3.376433,39,987,0
518,-0.7399215,2.8059027,36,990,0
519,0.31818828,4.0883803,39,991,0
520,0.38629737,1.8801755,26,992,0
521,-1.1559731,5.731786,7,994,0
522,2.7320464,3.3010936,15,995,0
523,-1.6537168,6.3007936,48,996,0
524,2.1863022,4.049826,31,997,0
525,-0.81680864,5.646114,7,999,0
526,-0.16428673,4.288287,3,1001,0
527,1.3996348,3.4686794,8,1003,0
528,4.7357006,3.2265177,10,1004,0
529,1.269579,2.507659,19,1005,0
530,-0.5965031,5.1189995,7,1006,0
531,4.3073125,3.4518774,27,1007,0
532,1.5561571,2.944771,19,1008,0
533,0.27046403,4.501938,12,1009,0
534,0.10312767,3.9759715,39,1012,0
535,4.391574,3.434089,27,1013,0
536,-1.0194863,6.143552,41,1014,0
537,2.4138436,3.4346287,49,1015,0
538,2.4768815,2.311022,9,1017,0
539,-0.81939757,5.631105,7,1019,7
540,-0.64879274,5.4334283,7,1021,0
541,-1.0786115,3.8897262,34,1022,0
542,-0.09322769,6.2523685,28,1023,0
543,3.0678527,2.2732692,4,1025,0
544,0.80216396,3.641121,8,1026,0
545,-1.0042948,4.3440785,34,1027,0
546,2.3705475,3.311585,49,1028,0
547,-1.1789588,5.519157,44,1029,0
548,1.3917149,3.7835407,8,1030,0
549,2.1384377,2.5506983,9,1031,0
550,6.0998926,2.8148506,5,1033,0
551,1.489393,2.5655272,19,1034,0
552,0.97324336,2.2613971,46,1035,0
553,0.62886816,4.1028996,12,1036,0
554,-0.82404876,5.9642334,7,1037,0
555,-1.5755734,5.642974,48,1038,0
556,-1.0153927,6.542053,41,1040,0
557,0.28373128,2.8900244,17,1041,0
558,-1.2658632,5.4863696,44,1043,0
559,-0.6610412,4.6290574,3,1044,0
560,-0.18162756,4.8213277,3,1045,0
561,0.33915246,3.1885335,17,1046,0
562,0.28017312,4.086116,39,1047,0
563,-0.9490649,4.8799434,3,1048,0
564,-1.0322039,2.7514718,36,1049,0
565,2.6531105,1.7912285,42,1050,0
566,1.166759,4.8744097,24,1051,0
567,-0.9876543,5.5802097,7,1052,0
568,-0.35097593,2.1872897,45,1053,0
569,1.1617082,3.1323106,16,1054,0
570,0.30140892,4.260685,12,1056,0
571,-0.69160974,3.7571883,6,1057,0
572,0.8954843,3.2483535,16,1058,0
573,-0.6962586,5.583882,7,1059,0
574,2.283993,4.272529,31,1061,0
575,0.114788726,4.761768,12,1062,0
576,-0.46596357,3.7577863,6,1063,0
577,-1.0302862,5.9398623,7,1064,0
578,-1.0286276,6.527312,41,1065,0
579,7.401906,3.2982748,47,1066,0
580,3.6925855,2.427645,43,1067,0
581,-0.06397004,5.7014117,14,1068,0
582,2.0162268,3.9051526,31,1069,0
583,-1.5548239,6.102978,48,1070,0
584,0.813875,1.9847842,46,1071,0
585,-0.21653467,4.8814425,3,1072,0
586,2.4303277,3.7908843,25,1073,0
587,1.4843969,4.232852,31,1074,0
588,0.28229964,5.810465,14,1075,0
589,2.069477,4.2699933,31,1076,0
590,-0.5408597,4.468189,3,1078,0
591,2.4773328,2.8881285,9,1079,0
592,0.047080383,4.001976,39,1081,0
593,4.0611033,1.7372541,22,1083,0
594,0.2902501,2.5119703,17,1084,0
595,-1.0738244,5.654901,7,1085,0
596,4.932013,3.3535495,10,1086,0
597,4.420898,1.4530435,50,1087,0
598,2.5816965,2.1369588,42,1088,0
599,0.5993123,3.7652674,39,1089,0
600,2.6917007,1.7208742,42,1090,0
601,0.29886994,2.850156,17,1091,0
602,4.334849,3.1527424,27,1092,0
603,1.7478377,4.245409,31,1093,0
604,-0.40839577,5.011176,3,1094,0
605,-1.5467613,6.6999645,23,1095,0
606,-1.7437937,6.1967344,48,1096,0
607,0.048706226,2.0247123,45,1097,0
608,3.2574186,1.9674265,4,1098,0
609,-1.3069197,6.2068305,48,1100,0
610,-0.5675602,4.768351,3,1101,0
611,3.6784577,2.2922854,4,1102,0
612,-1.2079749,5.3915353,44,1103,0
613,4.8105807,3.602498,10,1104,0
614,3.8604312,1.5940282,22,1105,0
615,3.7727473,2.745517,43,1106,0
616,4.8309383,3.4973943,10,1107,0
617,-0.78304714,6.4629626,41,1109,0
618,3.8000183,1.6666106,22,1110,0
619,2.9058204,4.163119,25,1111,0
620,0.062229227,1.4355124,26,1112,0
621,2.533027,3.8380916,25,1113,0
622,1.8856189,3.2492537,49,1114,0
623,1.8502581,4.1914263,31,1115,0
624,4.512405,2.8838828,10,1117,0
625,0.37562567,2.0649707,46,1118,0
626,0.29559335,3.7036104,39,1119,0
627,1.5558331,2.2136083,38,1120,0
628,-0.7282141,5.727429,7,1121,0
629,-0.7801656,5.558467,7,1122,7
630,-0.7271384,3.9153893,6,1123,0
631,4.228005,3.5290482,27,1124,0
632,2.3016303,2.6151981,9,1125,9
633,0.5773309,2.7021856,46,1126,0
634,3.872896,3.3539798,27,1127,0
635,4.78819,1.8630775,11,1128,0
636,-0.5245423,4.4140205,3,1129,0
637,-0.1334052,3.7666,39,1130,0
638,1.2759203,3.568649,8,1131,0
639,-0.72117096,5.4332194,7,1133,0
640,-0.8732504,5.573244,7,1134,0
641,-0.1644206,2.758775,17,1135,0
642,-0.656319,5.405546,7,1136,0
643,-0.039538708,2.0473204,45,1137,0
644,-0.76082957,6.0237694,7,1139,0
645,1.2332361,2.7123616,19,1140,0
646,4.155775,1.0767115,35,1141,0
647,2.3664122,3.4076576,49,1143,0
648,0.6826082,5.1969857,24,1144,0
649,-1.588494,5.712225,48,1145,0
650,-0.8902055,6.380141,41,1147,0
651,3.3964384,2.3802314,4,1148,0
652,0.8801724,3.2516515,16,1149,16
653,-1.3631324,4.561121,34,1150,0
654,-0.08306081,5.7399144,14,1151,0
655,-0.061567724,4.037064,39,1153,0
656,-0.21439125,4.1428175,3,1154,0
657,-0.646144,5.4924197,7,1156,0
658,0.22089757,4.4043617,12,1157,0
659,4.3839555,2.9058712,43,1158,0
660,0.7695717,3.371499,16,1159,0
661,3.8093128,1.5148839,22,1160,0
662,-0.6192024,5.733141,7,1161,0
663,1.5769293,3.16638,49,1162,0
664,3.2539816,1.6332372,22,1163,0
665,0.16046765,2.6508503,17,1164,0
666,8.5451,2.7791476,37,1165,0
667,-1.3966537,6.3955107,23,1167,0
668,1.9637957,2.5229888,9,1168,0
669,0.7104577,5.4717093,24,1169,0
670,4.4094934,1.68189,50,1170,0
671,0.6346868,3.9728107,39,1171,0
672,-0.9436017,6.717931,41,1173,0
673,1.2110518,3.978165,8,1174,0
674,-1.6203326,6.252259,48,1175,0
675,-0.7291098,6.390696,41,1176,0
676,4.0471535,2.8163772,43,1178,0
677,-1.2140915,6.4651947,41,1179,0
678,1.708283,3.0034199,19,1180,0
679,-0.949241,5.1895914,7,1181,0
680,-1.5225011,6.4415774,23,1182,0
681,4.4965873,2.3075254,11,1183,0
682,-1.2803274,5.091788,44,1184,0
683,-0.8642943,6.574935,41,1185,0
684,-0.8662124,5.025722,3,1186,0
685,0.7640694,5.5848093,24,1187,0
686,1.847653,3.045359,49,1188,0
687,0.005786775,5.562088,14,1189,0
688,2.610903,4.379511,25,1190,0
689,0.513367,3.7570863,39,1191,0
